Complexity,Loss,Equation
59,11.82711,"((((1.2632798 + (TARP + ((0.71260446 * (Tair - (0.057664827 / (RH_1hr + -0.4975344)))) - (RH_1hr - -0.796021)))) - Tair) - (1.9804407 / (((RH / 0.36846718) ^ VPD) + 0.7898957))) * 1.403836) + (((1.7121272 / ((VPD - ((VPD / RH) - ((Tair + (2.4966953 - ((RH_1hr / 0.33935848) ^ (VPD + 1.5264473)))) * 0.42141318))) / 2.078314)) + 2.76266) - 0.2569538)"
61,11.805244,"(((1.7121272 / ((VPD - ((VPD / RH) - ((Tair + (2.4966953 - ((RH_1hr / 0.33935848) ^ (VPD + 1.5264473)))) * 0.42141318))) / 2.078314)) - RH_1hr) - -0.12946063) + (((((((TARP + (0.71260446 * (Tair - (0.057664827 / (RH_1hr + -0.4975344))))) - (RH_1hr - -0.796021)) - Tair) - (1.9804407 / (((RH / 0.36846718) ^ VPD) + 0.7898957))) + 1.2632798) * 1.403836) + 2.76266)"
63,11.581511,"((1.7129977 / ((VPD - ((VPD / RH) - (((Tair + 2.4966958) - ((RH_1hr / 0.3393682) ^ (1.5264481 + VPD))) * 0.42139176))) / 2.0758967)) + (((((8.177229 ^ (RH - ((0.35105798 + RH_1hr) ^ VPD))) + (TARP + (((Tair - (0.057664856 / (-0.49753377 + RH_1hr))) * 0.71259624) - 2.0758967))) - Tair) - (1.7093035 / (0.72662693 + ((RH / 0.3684668) ^ VPD)))) * 1.4038317)) + 2.9236104"
65,11.578057,"(((1.7129977 / ((VPD - ((VPD / RH) - (((Tair + 2.4966958) - ((RH_1hr / 0.3393682) ^ (1.5264481 + VPD))) * 0.42139176))) / 2.0758967)) + ((((((8.177229 ^ (RH - ((0.35105798 + RH_1hr) ^ VPD))) + (TARP + ((Tair - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624))) - 2.0758967) - Tair) - (1.7093035 / (0.72662693 + ((RH / 0.3684668) ^ VPD)))) * 1.4038317)) + 2.9236104) + -0.071557924"
67,11.498846,"(1.7129977 / ((VPD - ((VPD / RH) - (((2.4966958 + Tair) - ((RH_1hr / 0.3393682) ^ (VPD + 1.5264481))) * 0.42139176))) / 2.0758967)) + ((((TARP + ((((Tair + ((8.177229 ^ (RH - ((RH_1hr + 0.33939663) ^ VPD))) - (0.057664856 / (RH_1hr + -0.49753377)))) * 0.71259624) - 1.5264481) - Tair)) - (1.8476902 / (((RH / 0.37049165) ^ (Tair_1hr * 0.146947)) + 0.7898957))) * 1.4038317) + (3.0663693 - RH_1hr))"
69,11.4986925,"((1.7129977 / ((VPD - ((VPD / RH) - (((2.4966958 + Tair) - ((RH_1hr / 0.3393682) ^ (VPD + 1.5264481))) * 0.42139176))) / 2.0758967)) + ((((TARP + (((((Tair + (8.177229 ^ (RH - ((RH_1hr + 0.33939663) ^ VPD)))) - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624) - 1.5264481) - Tair)) - (1.8476902 / (((RH / 0.37049165) ^ (Tair_1hr * 0.146947)) + 0.7898957))) * 1.4038317) + (3.0663693 - RH_1hr))) - -0.1817368"
71,11.436366,"(((1.7129977 / ((VPD - ((VPD / RH) - ((Tair + (2.4966958 - ((RH_1hr / 0.3393682) ^ (1.5264481 + VPD)))) * 0.42139176))) / 2.0758967)) + (((((TARP + ((((8.177229 ^ (RH - ((RH_1hr + (RH_1hr - 0.19487084)) ^ VPD))) + Tair) - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624)) - 1.5264481) - Tair) - (1.7129977 / (0.7898957 + ((RH / 0.37951252) ^ (Tair_1hr * 0.146947))))) * 1.4038317)) + (2.9236104 - RH_1hr)) + 0.10608806"
81,11.396214,"((1.7129977 / ((VPD - ((VPD / RH) - (0.42139176 * ((2.4966958 - ((RH_1hr / 0.3393682) ^ (VPD + 1.5264481))) + Tair)))) / 2.078314)) + (((0.8669505 - Tair) + ((((((Tair - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624) - RH_1hr) + ((TARP - (((RH_1hr + 0.33939663) ^ VPD) * 2.658231)) - 2.0758967)) - ((1.7129977 / ((Tair / (VPD + 1.0954274)) - VPD)) / 2.078314)) + ((8.177229 ^ RH) - (1.6353705 / (((RH / 0.3684668) ^ VPD) + 0.7898957))))) * 1.4038317)) + 1.8220094"
83,11.32373,"((((((8.177229 ^ RH) + 0.8669505) - Tair) + ((((Tair - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624) - RH_1hr) + ((((TARP - (((RH_1hr + 0.33939663) ^ VPD) * 2.658231)) - 2.0758967) - ((1.7129977 / (((Tair / (VPD + 1.0954274)) - RH) - VPD)) / 2.078314)) - (1.6353705 / (((RH / 0.3684668) ^ VPD) + 0.7898957))))) * 1.4038317) + (1.7129977 / ((VPD - ((VPD / RH) - (((2.4966958 - ((RH_1hr / 0.3393682) ^ (VPD + 1.5264481))) + Tair) * 0.42139176))) / 2.078314))) + 1.8220094"
85,11.150655,"(((((((((Tair - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624) - 0.6071237) + (((TARP - (((RH_1hr + 0.33939663) ^ VPD) * 2.658231)) - 2.0758967) - (1.7129977 / ((Tair / 0.42139176) + (VPD - (VPD ^ (2.4966958 - RH))))))) + 0.33939663) - (1.6353705 / (((RH / 0.3684668) ^ VPD) + 0.7898957))) + ((0.71259624 + (8.177229 ^ RH)) - Tair)) * 1.4038317) + 1.7129977) + (1.7129977 / ((VPD - ((VPD / RH) - (((2.4966958 - ((RH_1hr / 0.3393682) ^ (1.5264481 + VPD))) + Tair) * 0.42139176))) / 2.078314))"
87,11.038101,"(((1.7129977 / ((VPD - ((VPD / RH) - (((2.4966958 - ((RH_1hr / 0.3393682) ^ (1.5264481 + VPD))) + Tair) * 0.42139176))) / 2.078314)) + ((((((Tair - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624) - RH_1hr) + (((((((TARP - (((0.33939663 + RH_1hr) ^ VPD) * 2.658231)) - 2.0758967) - (1.7129977 / ((VPD + (Tair / 0.42139176)) - (VPD ^ (2.4966958 - RH))))) + 0.33939663) - (1.6353705 / (((RH / 0.3684668) ^ VPD) + 0.7898957))) + (8.177229 ^ RH)) + 0.71259624)) - Tair) * 1.4038317)) + 1.8220094) - RH_1hr"
89,11.018948,"((((((((Tair - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624) - RH_1hr) + ((8.177229 ^ RH) + ((((TARP - (((RH_1hr + 0.33939663) ^ VPD) * 2.658231)) - 2.0758967) - (1.7129977 / (((Tair / 0.42139176) + VPD) - (VPD ^ (2.4966958 - RH))))) + (0.33939663 - (1.6353705 / (((RH / 0.3684668) ^ VPD) + (0.4514076 ^ RH_1hr))))))) - Tair) + 0.71259624) * 1.4038317) + (1.7129977 / ((VPD - ((VPD / RH) - (((Tair - ((RH_1hr / 0.3393682) ^ (VPD + 1.5264481))) + 2.4966958) * 0.42139176))) / 2.078314))) + (1.7692876 - RH_1hr)"
91,10.99132,"((((((((Tair - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624) - RH_1hr) + ((8.177229 ^ RH) + ((((TARP - (((RH_1hr + 0.33939663) ^ VPD) * 2.658231)) - 2.0758967) - (1.7129977 / (((Tair / 0.42139176) + VPD) - (VPD ^ (2.4966958 - RH))))) + (0.33939663 - (1.6353705 / (((RH / 0.3684668) ^ (VPD + 8.177229)) + (0.4514076 ^ RH_1hr))))))) - Tair) + 0.71259624) * 1.4038317) + (1.7129977 / ((VPD - ((VPD / RH) - (((Tair - ((RH_1hr / 0.3393682) ^ (VPD + 1.5264481))) + 2.4966958) * 0.42139176))) / 2.078314))) + (1.7692876 - RH_1hr)"
93,10.98972,"((((((((Tair - (0.057664856 / (RH_1hr + -0.49753377))) * 0.71259624) - RH_1hr) + ((8.177229 ^ RH) + ((((TARP - (((RH_1hr + 0.33939663) ^ VPD) * 2.658231)) - 2.0758967) - (1.7129977 / (((Tair / 0.42139176) + VPD) - (VPD ^ (2.4966958 - RH))))) + (0.33939663 - (1.6353705 / (((RH / 0.3684668) ^ (VPD + 8.177229)) + (0.4514076 ^ RH_1hr))))))) - Tair) + 0.71259624) * 1.4038317) + (1.7129977 / ((VPD - ((VPD / RH) - (((Tair - ((RH_1hr / 0.3393682) ^ (VPD + 1.5264481))) + 2.4966958) * 0.42139176))) / 2.078314))) + ((1.7692876 - RH_1hr) - -0.042982597)"
